Date,Open,High,Low,Close,Volume,Market Cap
5-Jun-17,2512.40,2686.81,2510.22,2686.81,1369309952.00,43994968834.00
6-Jun-17,2690.84,2999.91,2690.84,2863.20,2089609984.00,46888622160.00
7-Jun-17,2869.38,2869.38,2700.56,2732.16,1517709952.00,44748237218.00
8-Jun-17,2720.49,2815.30,2670.95,2805.62,1281170048.00,45957247989.00
9-Jun-17,2807.44,2901.71,2795.62,2823.81,1348950016.00,46260465854.00
10-Jun-17,2828.14,2950.99,2746.55,2947.71,2018889984.00,48295501718.00
11-Jun-17,2942.41,2996.60,2840.53,2958.11,1752400000.00,48471330146.00
12-Jun-17,2953.22,2997.26,2518.56,2659.63,2569530112.00,43585351533.00
13-Jun-17,2680.91,2789.04,2650.38,2717.02,1781200000.00,44530631894.00
14-Jun-17,2716.88,2786.83,2412.94,2506.37,1696560000.00,41082567339.00
15-Jun-17,2499.58,2534.71,2212.96,2464.58,2026259968.00,40402259202.00
16-Jun-17,2469.57,2539.92,2385.15,2518.56,1195190016.00,41291821423.00
17-Jun-17,2514.01,2685.19,2484.96,2655.88,1534509952.00,43548031452.00
18-Jun-17,2655.35,2662.10,2516.33,2548.29,1178659968.00,41788418974.00
19-Jun-17,2549.03,2662.85,2549.03,2589.60,1446840064.00,42470734800.00
20-Jun-17,2591.26,2763.45,2589.82,2721.79,1854189952.00,44643512689.00
21-Jun-17,2709.43,2772.01,2660.40,2689.10,1626579968.00,44111929173.00
22-Jun-17,2691.03,2723.74,2642.36,2705.41,1097939968.00,44384244937.00
23-Jun-17,2707.34,2765.17,2706.37,2744.91,961318976.00,45037797053.00
24-Jun-17,2738.52,2757.94,2583.19,2608.72,982750016.00,42807952581.00
25-Jun-17,2607.25,2682.26,2552.12,2589.41,1161100032.00,42495001716.00
26-Jun-17,2590.57,2615.25,2376.29,2478.45,1663280000.00,40677994354.00
27-Jun-17,2478.45,2552.45,2332.99,2552.45,1489789952.00,41897190525.00
28-Jun-17,2553.03,2603.98,2484.42,2574.79,1183869952.00,42268942193.00
29-Jun-17,2567.56,2588.83,2510.48,2539.32,949979008.00,41690395783.00
30-Jun-17,2539.24,2559.25,2478.43,2480.84,860273024.00,40735082695.00
1-Jul-17,2492.60,2515.27,2419.23,2434.55,779913984.00,39980058373.00
2-Jul-17,2436.40,2514.28,2394.84,2506.47,803747008.00,41167015221.00
3-Jul-17,2498.56,2595.00,2480.47,2564.06,964112000.00,42118211083.00
4-Jul-17,2561.00,2631.59,2559.35,2601.64,985516032.00,42740618673.00
5-Jul-17,2602.87,2622.65,2538.55,2601.99,941566016.00,42751085999.00
6-Jul-17,2608.10,2616.72,2581.69,2608.56,761956992.00,42863758795.00
7-Jul-17,2608.59,2916.14,2498.87,2518.66,917411968.00,41391217675.00
8-Jul-17,2520.27,2571.34,2492.31,2571.34,733329984.00,42262222823.00
9-Jul-17,2572.61,2635.49,2517.59,2518.44,527856000.00,41397076604.00
10-Jul-17,2525.25,2537.16,2321.13,2372.56,1111200000.00,39005033499.00
11-Jul-17,2385.89,2413.47,2296.81,2337.79,1329760000.00,38438497236.00
12-Jul-17,2332.77,2423.71,2275.14,2398.84,1117410048.00,39447604438.00
13-Jul-17,2402.70,2425.22,2340.83,2357.90,835769984.00,38778935907.00
14-Jul-17,2360.59,2363.25,2183.22,2233.34,882502976.00,36734255488.00
15-Jul-17,2230.12,2231.14,1990.41,1998.86,993608000.00,32880721300.00
16-Jul-17,1991.98,2058.77,1843.03,1929.82,1182870016.00,31748939343.00
17-Jul-17,1932.62,2230.49,1932.62,2228.41,1201760000.00,36665393517.00
18-Jul-17,2233.52,2387.61,2164.77,2318.88,1512450048.00,38158677672.00
19-Jul-17,2323.08,2397.17,2260.23,2273.43,1245100032.00,37415031061.00
20-Jul-17,2269.89,2900.70,2269.89,2817.60,2249260032.00,46376428080.00
21-Jul-17,2838.41,2838.41,2621.85,2667.76,1489449984.00,43915296559.00
22-Jul-17,2668.63,2862.42,2657.71,2810.12,1177129984.00,46264340367.00
23-Jul-17,2808.10,2832.18,2653.94,2730.40,1072840000.00,44957775265.00
24-Jul-17,2732.70,2777.26,2699.19,2754.86,866473984.00,45366654309.00
25-Jul-17,2757.50,2768.08,2480.96,2576.48,1460089984.00,42433788244.00
26-Jul-17,2577.77,2610.76,2450.80,2529.45,937404032.00,41663929265.00
27-Jul-17,2538.71,2693.32,2529.34,2671.78,789104000.00,44013533097.00
28-Jul-17,2679.73,2897.45,2679.73,2809.01,1380099968.00,46279316161.00
29-Jul-17,2807.02,2808.76,2692.80,2726.45,803745984.00,44924534585.00
30-Jul-17,2724.39,2758.53,2644.85,2757.18,705942976.00,45435913868.00
31-Jul-17,2763.24,2889.62,2720.61,2875.34,860574976.00,47388334773.00
1-Aug-17,2871.30,2921.35,2685.61,2718.26,1324669952.00,44804603885.00
2-Aug-17,2727.13,2762.53,2668.59,2710.67,1094950016.00,44684649516.00
3-Aug-17,2709.56,2813.31,2685.14,2804.73,804796992.00,46239970790.00
4-Aug-17,2806.93,2899.33,2743.72,2895.89,1002120000.00,47749461443.00
5-Aug-17,2897.63,3290.01,2874.83,3252.91,1945699968.00,53643452554.00
6-Aug-17,3257.61,3293.29,3155.60,3213.94,1105030016.00,53006426108.00
7-Aug-17,3212.78,3397.68,3180.89,3378.94,1482279936.00,55734179251.00
8-Aug-17,3370.22,3484.85,3345.83,3419.94,1752760064.00,56417337745.00
9-Aug-17,3420.40,3422.76,3247.67,3342.47,1468960000.00,55145196472.00
10-Aug-17,3341.84,3453.45,3319.47,3381.28,1515110016.00,55791120000.00
11-Aug-17,3373.82,3679.72,3372.12,3650.62,2021190016.00,60241844923.00
12-Aug-17,3650.63,3949.92,3613.70,3884.71,2219589888.00,64111163866.00
13-Aug-17,3880.04,4208.39,3857.80,4073.26,3159089920.00,67230528989.00
14-Aug-17,4066.10,4325.13,3989.16,4325.13,2463089920.00,71394704654.00
15-Aug-17,4326.99,4455.97,3906.18,4181.93,3258050048.00,69038855081.00
16-Aug-17,4200.34,4381.23,3994.42,4376.63,2272039936.00,72260183303.00
17-Aug-17,4384.44,4484.70,4243.71,4331.69,2553359872.00,71527949443.00
18-Aug-17,4324.34,4370.13,4015.40,4160.62,2941710080.00,68710871037.00
19-Aug-17,4137.75,4243.26,3970.55,4193.70,2975820032.00,69265141208.00
20-Aug-17,4189.31,4196.29,4069.88,4087.66,2109769984.00,67520478838.00
21-Aug-17,4090.48,4109.14,3988.60,4001.74,2800890112.00,66106992038.00
22-Aug-17,3998.35,4128.76,3674.58,4100.52,3764239872.00,67743202431.00
23-Aug-17,4089.01,4255.78,4078.41,4151.52,2369819904.00,68593954170.00
24-Aug-17,4137.60,4376.39,4130.26,4334.68,2037750016.00,71625870868.00
25-Aug-17,4332.82,4455.70,4307.35,4371.60,1727970048.00,72241507489.00
26-Aug-17,4372.06,4379.28,4269.52,4352.40,1511609984.00,71929882019.00
27-Aug-17,4345.10,4416.59,4317.29,4382.88,1537459968.00,72441993792.00
28-Aug-17,4384.45,4403.93,4224.64,4382.66,1959330048.00,72445588933.00
29-Aug-17,4389.21,4625.68,4352.13,4579.02,2486080000.00,75699786263.00
30-Aug-17,4570.36,4626.52,4471.41,4565.30,1937849984.00,75482724984.00
31-Aug-17,4555.59,4736.05,4549.40,4703.39,1944930048.00,77775374625.00
1-Sep-17,4701.76,4892.01,4678.53,4892.01,2599079936.00,80905039782.00
2-Sep-17,4901.42,4975.04,4469.24,4578.77,2722139904.00,75734114962.00
3-Sep-17,4585.27,4714.08,4417.59,4582.96,1933190016.00,75812181334.00
4-Sep-17,4591.63,4591.63,4108.40,4236.31,2987330048.00,70087101256.00
5-Sep-17,4228.29,4427.84,3998.11,4376.53,2697969920.00,72417728536.00
6-Sep-17,4376.59,4617.25,4376.59,4597.12,2172100096.00,76077049312.00
7-Sep-17,4589.14,4655.04,4491.33,4599.88,1844620032.00,76132843874.00
8-Sep-17,4605.16,4661.00,4075.18,4228.75,2700890112.00,69999555938.00
9-Sep-17,4229.81,4308.82,4114.11,4226.06,1386230016.00,69963847482.00
10-Sep-17,4229.34,4245.44,3951.04,4122.94,1679090048.00,68263826801.00
11-Sep-17,4122.47,4261.67,4099.40,4161.27,1557330048.00,68907352119.00
12-Sep-17,4168.88,4344.65,4085.22,4130.81,1864530048.00,68412822896.00
13-Sep-17,4131.98,4131.98,3789.92,3882.59,2219409920.00,64311123695.00
14-Sep-17,3875.37,3920.60,3153.86,3154.95,2716310016.00,52265453816.00
15-Sep-17,3166.30,3733.45,2946.62,3637.52,4148069888.00,60267886368.00
16-Sep-17,3637.75,3808.84,3487.79,3625.04,1818400000.00,60068678195.00
17-Sep-17,3606.28,3664.81,3445.64,3582.88,1239149952.00,59377995376.00
18-Sep-17,3591.09,4079.23,3591.09,4065.20,1943209984.00,67377945990.00
19-Sep-17,4073.79,4094.07,3868.87,3924.97,1563980032.00,65061185838.00
20-Sep-17,3916.36,4031.39,3857.73,3905.95,1213830016.00,64751811835.00
21-Sep-17,3901.47,3916.42,3613.63,3631.04,1411480064.00,60202370872.00
22-Sep-17,3628.02,3758.27,3553.53,3630.70,1194829952.00,60203040223.00
23-Sep-17,3629.92,3819.21,3594.58,3792.40,928113984.00,62892069389.00
24-Sep-17,3796.15,3796.15,3666.90,3682.84,768014976.00,61081971156.00
25-Sep-17,3681.58,3950.25,3681.58,3926.07,1374210048.00,65122213849.00
26-Sep-17,3928.41,3969.89,3869.90,3892.35,1043740032.00,64569365079.00
27-Sep-17,3892.94,4210.05,3884.82,4200.67,1686880000.00,69691950752.00
28-Sep-17,4197.13,4279.31,4109.70,4174.73,1712320000.00,69270823146.00
29-Sep-17,4171.62,4214.63,4039.29,4163.07,1367049984.00,69086146650.00
30-Sep-17,4166.11,4358.43,4160.86,4338.71,1207449984.00,72008428789.00
1-Oct-17,4341.05,4403.74,4269.81,4403.74,1208210048.00,73094870674.00
2-Oct-17,4395.81,4470.23,4377.46,4409.32,1431730048.00,73195646776.00
3-Oct-17,4408.46,4432.47,4258.89,4317.48,1288019968.00,71681069637.00
4-Oct-17,4319.37,4352.31,4210.42,4229.36,1116770048.00,70225033578.00
5-Oct-17,4229.88,4362.64,4164.05,4328.41,1161769984.00,71876277937.00
6-Oct-17,4324.46,4413.27,4320.53,4370.81,1069939968.00,72589262957.00
7-Oct-17,4369.35,4443.88,4321.05,4426.89,906928000.00,73529314833.00
8-Oct-17,4429.67,4624.14,4405.64,4610.48,1313869952.00,76589293760.00
9-Oct-17,4614.52,4878.71,4564.25,4772.02,1968739968.00,79282158943.00
10-Oct-17,4776.21,4922.17,4765.10,4781.99,1597139968.00,79457603224.00
11-Oct-17,4789.25,4873.73,4751.63,4826.48,1222279936.00,80205238020.00
12-Oct-17,4829.58,5446.91,4822.00,5446.91,2791610112.00,90525666972.00
13-Oct-17,5464.16,5840.30,5436.85,5647.21,3615480064.00,93864253934.00
14-Oct-17,5643.53,5837.70,5591.64,5831.79,1669030016.00,96942498331.00
15-Oct-17,5835.96,5852.48,5478.61,5678.19,1976039936.00,94403031755.00
16-Oct-17,5687.57,5776.23,5544.21,5725.59,2008070016.00,95203392843.00
17-Oct-17,5741.58,5800.35,5472.72,5605.51,1821570048.00,93218297189.00
18-Oct-17,5603.82,5603.82,5151.44,5590.69,2399269888.00,92982539106.00
19-Oct-17,5583.74,5744.35,5531.06,5708.52,1780540032.00,94954808115.00
20-Oct-17,5708.11,6060.11,5627.23,6011.45,2354429952.00,100007083345.00
21-Oct-17,5996.79,6194.88,5965.07,6031.60,2207099904.00,100353682389.00
22-Oct-17,6036.66,6076.26,5792.34,6008.42,2034630016.00,99981911326.00
23-Oct-17,6006.00,6075.59,5732.47,5930.32,2401840128.00,98695054084.00
24-Oct-17,5935.52,5935.52,5504.18,5526.64,2735699968.00,91988225800.00
25-Oct-17,5524.60,5754.33,5397.88,5750.80,1966989952.00,95732630220.00
26-Oct-17,5747.95,5976.80,5721.22,5904.83,1905040000.00,98310176011.00
27-Oct-17,5899.74,5988.39,5728.82,5780.90,1710130048.00,96254297360.00
28-Oct-17,5787.82,5876.72,5689.19,5753.09,1403920000.00,95797359518.00
29-Oct-17,5754.44,6255.71,5724.58,6153.85,2859040000.00,102482445590.00
30-Oct-17,6114.85,6214.99,6040.85,6130.53,1772150016.00,102105356519.00
31-Oct-17,6132.02,6470.43,6103.33,6468.40,2311379968.00,107743731291.00
1-Nov-17,6440.97,6767.31,6377.88,6767.31,2870320128.00,112735345036.00
2-Nov-17,6777.77,7367.33,6758.72,7078.50,4653770240.00,117933380780.00
3-Nov-17,7087.53,7461.29,7002.94,7207.76,3369860096.00,120097405359.00
4-Nov-17,7164.48,7492.86,7031.28,7379.95,2483800064.00,122978748805.00
5-Nov-17,7404.52,7617.48,7333.19,7407.41,2380410112.00,123449206170.00
6-Nov-17,7403.22,7445.77,7007.31,7022.76,3111899904.00,117050623317.00
7-Nov-17,7023.10,7253.32,7023.10,7144.38,2326340096.00,119091456315.00
8-Nov-17,7141.38,7776.42,7114.02,7459.69,4602200064.00,124360767999.00
9-Nov-17,7446.83,7446.83,7101.52,7143.58,3226249984.00,119104730750.00
10-Nov-17,7173.73,7312.00,6436.87,6618.14,5208249856.00,110354089394.00
11-Nov-17,6618.61,6873.15,6204.22,6357.60,4908680192.00,106016076151.00
12-Nov-17,6295.45,6625.05,5519.01,5950.07,8957349888.00,99226193603.00
13-Nov-17,5938.25,6811.19,5844.29,6559.49,6263249920.00,109400650105.00
14-Nov-17,6561.48,6764.98,6461.75,6635.75,3197110016.00,110683148744.00
15-Nov-17,6634.76,7342.25,6634.76,7315.54,4200880128.00,122035826506.00
16-Nov-17,7323.24,7967.38,7176.58,7871.69,5123809792.00,131328418537.00
17-Nov-17,7853.57,8004.59,7561.09,7708.99,4651670016.00,128621507062.00
18-Nov-17,7697.21,7884.99,7463.44,7790.15,3667190016.00,129997247838.00
19-Nov-17,7766.03,8101.91,7694.10,8036.49,3149319936.00,134124196206.00
20-Nov-17,8039.07,8336.86,7949.36,8200.64,3488450048.00,136881802624.00
21-Nov-17,8205.74,8348.66,7762.71,8071.26,4277609984.00,134739693480.00
22-Nov-17,8077.95,8302.26,8075.47,8253.55,3633530112.00,137797862084.00
23-Nov-17,8232.38,8267.40,8038.77,8038.77,4225179904.00,134227860479.00
24-Nov-17,8074.02,8374.16,7940.93,8253.69,5058610176.00,137831976173.00
25-Nov-17,8241.71,8790.92,8191.15,8790.92,4342060032.00,146820557006.00
26-Nov-17,8789.04,9522.93,8775.59,9330.55,5475579904.00,155850742551.00
27-Nov-17,9352.72,9818.35,9352.72,9818.35,5653320192.00,164019464090.00
28-Nov-17,9823.43,10125.70,9736.30,10058.80,6348819968.00,168056012886.00
29-Nov-17,10077.40,11517.40,9601.03,9888.61,11568799744.00,165233728795.00
30-Nov-17,9906.79,10801.00,9202.05,10233.60,8310689792.00,171020085600.00
1-Dec-17,10198.60,11046.70,9694.65,10975.60,6783119872.00,183444663767.00
2-Dec-17,10978.30,11320.20,10905.10,11074.60,5138500096.00,185122039035.00
3-Dec-17,11082.70,11858.70,10862.00,11323.20,6608309760.00,189302389920.00
4-Dec-17,11315.40,11657.20,11081.80,11657.20,6132409856.00,194912755450.00
5-Dec-17,11685.70,12032.00,11604.60,11916.70,6895260160.00,199278350420.00
6-Dec-17,11923.40,14369.10,11923.40,14291.50,12656300032.00,239024437136.00
7-Dec-17,14266.10,17899.70,14057.30,17899.70,17950699520.00,299405364249.00
8-Dec-17,17802.90,18353.40,14336.90,16569.40,21135998976.00,277185764485.00
9-Dec-17,16523.30,16783.00,13674.90,15178.20,13911300096.00,253946084745.00
10-Dec-17,15168.40,15850.60,13226.60,15455.40,13433299968.00,258615393665.00
11-Dec-17,15427.40,17513.90,15404.80,16936.80,12153900032.00,283439888520.00
12-Dec-17,16919.80,17781.80,16571.60,17415.40,14603799552.00,291483935710.00
13-Dec-17,17500.00,17653.10,16039.70,16408.20,12976900096.00,274663619978.00
14-Dec-17,16384.60,17085.80,16185.90,16564.00,13777399808.00,277310347000.00
15-Dec-17,16601.30,18154.10,16601.30,17706.90,14309999616.00,296482120238.00
16-Dec-17,17760.30,19716.70,17515.30,19497.40,12740599808.00,326502485530.00
17-Dec-17,19475.80,20089.00,18974.10,19140.80,13314599936.00,320576568850.00
18-Dec-17,19106.40,19371.00,18355.90,19114.20,14839499776.00,320174318520.00
19-Dec-17,19118.30,19177.80,17275.40,17776.70,16894499840.00,297801055828.00
20-Dec-17,17760.30,17934.70,16077.70,16624.60,22149699584.00,278528964015.00
21-Dec-17,16642.40,17567.70,15342.70,15802.90,16516599808.00,264788651530.00
22-Dec-17,15898.00,15943.40,11833.00,13831.80,22197999616.00,231788283457.00
23-Dec-17,13948.70,15603.20,13828.80,14699.20,13086000128.00,246349213910.00
24-Dec-17,14608.20,14626.00,12747.70,13925.80,11572299776.00,233414163395.00
25-Dec-17,13995.90,14593.00,13448.90,14026.60,10664699904.00,235126843805.00
26-Dec-17,14036.60,16461.20,14028.90,16099.80,13454300160.00,269908107763.00
27-Dec-17,16163.50,16930.90,15114.30,15838.50,12487600128.00,265559172050.00
28-Dec-17,15864.10,15888.40,13937.30,14606.50,12336499712.00,244929825575.00
29-Dec-17,14695.80,15279.00,14307.00,14656.20,13025500160.00,245793634125.00
30-Dec-17,14681.90,14681.90,12350.10,12952.20,14452599808.00,217239803085.00
31-Dec-17,12897.70,14377.40,12755.60,14156.40,12136299520.00,237465823980.00
1-Jan-18,14112.20,14112.20,13154.70,13657.20,10291200000.00,229119155396.00
2-Jan-18,13625.00,15444.60,13163.60,14982.10,16846600192.00,251377913955.00
3-Jan-18,14978.20,15572.80,14844.50,15201.00,16871900160.00,255080562912.00
4-Jan-18,15270.70,15739.70,14522.20,15599.20,21783199744.00,261795321110.00
5-Jan-18,15477.20,17705.20,15202.80,17429.50,23840899072.00,292544135538.00
6-Jan-18,17462.10,17712.40,16764.60,17527.00,18314600448.00,294217423675.00
7-Jan-18,17527.30,17579.60,16087.70,16477.60,15866000384.00,276634797271.00
8-Jan-18,16476.20,16537.90,14208.20,15170.10,18413899776.00,254715263101.00
9-Jan-18,15123.70,15497.50,14424.00,14595.40,16659999744.00,245095808695.00
10-Jan-18,14588.50,14973.30,13691.20,14973.30,18500800512.00,251472635522.00
11-Jan-18,14968.20,15018.80,13105.90,13405.80,16534099968.00,225178724050.00
12-Jan-18,13453.90,14229.90,13158.10,13980.60,12065699840.00,234865160377.00
13-Jan-18,13952.40,14659.50,13952.40,14360.20,12763599872.00,241268592240.00
14-Jan-18,14370.80,14511.80,13268.00,13772.00,11084099584.00,231413491364.00
15-Jan-18,13767.30,14445.50,13641.70,13819.80,12750799872.00,232242775485.00
16-Jan-18,13836.10,13843.10,10194.90,11490.50,18853799936.00,193121120762.00
17-Jan-18,11431.10,11678.00,9402.29,11188.60,18830600192.00,188070430523.00
18-Jan-18,11198.80,12107.30,10942.50,11474.90,15020399616.00,192907550324.00
19-Jan-18,11429.80,11992.80,11172.10,11607.40,10740400128.00,195158837709.00
20-Jan-18,11656.20,13103.00,11656.20,12899.20,11801700352.00,216907619830.00
21-Jan-18,12889.20,12895.90,11288.20,11600.10,9935179776.00,195089460991.00
22-Jan-18,11633.10,11966.40,10240.20,10931.40,10537400320.00,183866421285.00
23-Jan-18,10944.50,11377.60,10129.70,10868.40,9660609536.00,182830257191.00
24-Jan-18,10903.40,11501.40,10639.80,11359.40,9940989952.00,191115225673.00
25-Jan-18,11421.70,11785.70,11057.40,11259.40,8873169920.00,189455303273.00
26-Jan-18,11256.00,11656.70,10470.30,11171.40,9746199552.00,187995804677.00
27-Jan-18,11174.90,11614.90,10989.20,11440.70,7583269888.00,192550550498.00
28-Jan-18,11475.30,12040.30,11475.30,11786.30,8350360064.00,198389948175.00
29-Jan-18,11755.50,11875.60,11179.20,11296.40,7107359744.00,190164444830.00
30-Jan-18,11306.80,11307.20,10036.20,10106.30,8637859840.00,170151556678.00
31-Jan-18,10108.20,10381.60,9777.42,10221.10,8041160192.00,172099559942.00
1-Feb-18,10237.30,10288.80,8812.28,9170.54,9959400448.00,154428564694.00
2-Feb-18,9142.28,9142.28,7796.49,8830.75,12726899712.00,148725283812.00
3-Feb-18,8852.12,9430.75,8251.63,9174.91,7263790080.00,154540000411.00
4-Feb-18,9175.70,9334.87,8031.22,8277.01,7073549824.00,139433682759.00
5-Feb-18,8270.54,8364.84,6756.68,6955.27,9285289984.00,117184385122.00
6-Feb-18,7051.75,7850.70,6048.26,7754.00,13999800320.00,130658094648.00
7-Feb-18,7755.49,8509.11,7236.79,7621.30,9169280000.00,128435001186.00
8-Feb-18,7637.86,8558.77,7637.86,8265.59,9346750464.00,139306699929.00
9-Feb-18,8271.84,8736.98,7884.71,8736.98,6784820224.00,147266052809.00
10-Feb-18,8720.08,9122.55,8295.47,8621.90,7780960256.00,145341842785.00
11-Feb-18,8616.13,8616.13,7931.10,8129.97,6122189824.00,137064586975.00
12-Feb-18,8141.43,8985.92,8141.43,8926.57,6256439808.00,150513128412.00
13-Feb-18,8926.72,8958.47,8455.41,8598.31,5696719872.00,144995984203.00
14-Feb-18,8599.92,9518.54,8599.92,9494.63,7909819904.00,160131558835.00
15-Feb-18,9488.32,10234.80,9395.58,10166.40,9062540288.00,171477807437.00
16-Feb-18,10135.70,10324.10,9824.82,10233.90,7296159744.00,172637061144.00
17-Feb-18,10207.50,11139.50,10149.40,11112.70,8660880384.00,187482083882.00
18-Feb-18,11123.40,11349.80,10326.00,10551.80,8744009728.00,178040648022.00
19-Feb-18,10552.60,11273.80,10513.20,11225.30,7652089856.00,189426791571.00
20-Feb-18,11231.80,11958.50,11231.80,11403.70,9926540288.00,192457815912.00
21-Feb-18,11372.20,11418.50,10479.10,10690.40,9405339648.00,180442459820.00
22-Feb-18,10660.40,11039.10,9939.09,10005.00,8040079872.00,168892273935.00
23-Feb-18,9937.07,10487.30,9734.56,10301.10,7739500032.00,173909350860.00
24-Feb-18,10287.70,10597.20,9546.97,9813.07,6917929984.00,165687799108.00
25-Feb-18,9796.42,9923.22,9407.06,9664.73,5706939904.00,163204062358.00
26-Feb-18,9669.43,10475.00,9501.73,10366.70,7287690240.00,175076064010.00
27-Feb-18,10393.90,10878.50,10246.10,10725.60,6966179840.00,181158869820.00
28-Feb-18,10687.20,11089.80,10393.10,10397.90,6936189952.00,175644310997.00
1-Mar-18,10385.00,11052.30,10352.70,10951.00,7317279744.00,185009753075.00
2-Mar-18,10977.40,11189.00,10850.10,11086.40,7620590080.00,187318996197.00
3-Mar-18,11101.90,11528.20,11002.40,11489.70,6690570240.00,194159120569.00
4-Mar-18,11497.40,11512.60,11136.10,11512.60,6084149760.00,194567395376.00
5-Mar-18,11532.40,11704.10,11443.90,11573.30,6468539904.00,195614809925.00
6-Mar-18,11500.10,11500.10,10694.30,10779.90,6832169984.00,182225316082.00
7-Mar-18,10803.90,10929.50,9692.12,9965.57,8797910016.00,168479670395.00
8-Mar-18,9951.44,10147.40,9335.87,9395.01,7186089984.00,158852238332.00
9-Mar-18,9414.69,9466.35,8513.03,9337.55,8704190464.00,157898203939.00
10-Mar-18,9350.59,9531.32,8828.47,8866.00,5386319872.00,149939797150.00
11-Mar-18,8852.78,9711.89,8607.12,9578.63,6296370176.00,162009710243.00
12-Mar-18,9602.93,9937.50,8956.43,9205.12,6457399808.00,155710928717.00
13-Mar-18,9173.04,9470.38,8958.19,9194.85,5991139840.00,155555594312.00
14-Mar-18,9214.65,9355.85,8068.59,8269.81,6438230016.00,139920843550.00
15-Mar-18,8290.76,8428.35,7783.05,8300.86,6834429952.00,140460819364.00
16-Mar-18,8322.91,8585.15,8005.31,8338.35,5289379840.00,141111773179.00
17-Mar-18,8321.91,8346.53,7812.82,7916.88,4426149888.00,133993486925.00
18-Mar-18,7890.52,8245.51,7397.99,8223.68,6639190016.00,139201713268.00
19-Mar-18,8344.12,8675.87,8182.40,8630.65,6729110016.00,146107514353.00
20-Mar-18,8619.67,9051.02,8389.89,8913.47,6361789952.00,150909503835.00
21-Mar-18,8937.48,9177.37,8846.33,8929.28,6043129856.00,151193917440.00
22-Mar-18,8939.44,9100.71,8564.90,8728.47,5530390016.00,147809220250.00
23-Mar-18,8736.25,8879.62,8360.62,8879.62,5954120192.00,150383574951.00
24-Mar-18,8901.95,8996.18,8665.70,8668.12,5664600064.00,146818882936.00
25-Mar-18,8612.81,8682.01,8449.10,8495.78,4569880064.00,143914265310.00
26-Mar-18,8498.47,8530.08,7921.43,8209.40,5921039872.00,139078211968.00
27-Mar-18,8200.00,8232.78,7797.28,7833.04,5378250240.00,132717053150.00
28-Mar-18,7836.83,8122.89,7809.17,7954.48,4935289856.00,134788265876.00
29-Mar-18,7979.07,7994.33,7081.38,7165.70,6361229824.00,121436043045.00
30-Mar-18,7171.45,7276.66,6683.93,6890.52,6289509888.00,116786562165.00
31-Mar-18,6892.48,7207.85,6863.52,6973.53,4553269760.00,118204645927.00
1-Apr-18,7003.06,7060.95,6526.87,6844.23,4532100096.00,116026809075.00
2-Apr-18,6844.86,7135.47,6816.58,7083.80,4333440000.00,120101932910.00
3-Apr-18,7102.26,7530.94,7072.49,7456.11,5499700224.00,126429245883.00
4-Apr-18,7456.41,7469.88,6803.88,6853.84,4936000000.00,116229557118.00
5-Apr-18,6848.65,6933.82,6644.80,6811.47,5639320064.00,115524404354.00
6-Apr-18,6815.96,6857.49,6575.00,6636.32,3766810112.00,112565173568.00
7-Apr-18,6630.51,7050.54,6630.51,6911.09,3976610048.00,117241368688.00
8-Apr-18,6919.98,7111.56,6919.98,7023.52,3652499968.00,119162880482.00
9-Apr-18,7044.32,7178.11,6661.99,6770.73,4894060032.00,114886335694.00
10-Apr-18,6795.44,6872.41,6704.15,6834.76,4272750080.00,115978358964.00
11-Apr-18,6843.47,6968.32,6817.59,6968.32,4641889792.00,118267198080.00
12-Apr-18,6955.38,7899.23,6806.51,7889.25,8906250240.00,133912618634.00
13-Apr-18,7901.09,8183.96,7758.93,7895.96,7764460032.00,134043001354.00
14-Apr-18,7874.67,8140.71,7846.00,7986.24,5191430144.00,135589384440.00
15-Apr-18,7999.33,8338.42,7999.33,8329.11,5244480000.00,141427138383.00
16-Apr-18,8337.57,8371.15,7925.73,8058.67,5631309824.00,136849408643.00
17-Apr-18,8071.66,8285.96,7881.72,7902.09,6900879872.00,134206623206.00
18-Apr-18,7944.43,8197.80,7886.01,8163.42,6529909760.00,138661092884.00
19-Apr-18,8159.27,8298.69,8138.78,8294.31,7063209984.00,140902801023.00
20-Apr-18,8286.88,8880.23,8244.54,8845.83,8438110208.00,150287113368.00
21-Apr-18,8848.79,8997.57,8652.15,8895.58,7548550144.00,151150137128.00
22-Apr-18,8925.06,9001.64,8779.61,8802.46,6629899776.00,149585589886.00
23-Apr-18,8794.39,8958.55,8788.81,8930.88,6925190144.00,151784994312.00
24-Apr-18,8934.34,9732.61,8927.83,9697.50,10678800384.00,164833256250.00
25-Apr-18,9701.03,9745.32,8799.84,8845.74,11083100160.00,150369282696.00
26-Apr-18,8867.32,9281.51,8727.09,9281.51,8970559488.00,157793327246.00
27-Apr-18,9290.63,9375.47,8987.05,8987.05,7566289920.00,152802874822.00
28-Apr-18,8939.27,9412.09,8931.99,9348.48,7805479936.00,158963068374.00
29-Apr-18,9346.41,9531.49,9193.71,9419.08,8853000192.00,160182287342.00
30-Apr-18,9426.11,9477.14,9166.81,9240.55,8673920000.00,157163847314.00
1-May-18,9251.47,9255.88,8891.05,9119.01,7713019904.00,155114132125.00
2-May-18,9104.60,9256.52,9015.14,9235.92,7558159872.00,157119854754.00
3-May-18,9233.97,9798.33,9188.15,9743.86,10207299584.00,165778380092.00
